USERID,PURCHASEDBOOKID
667972,"127179,155103,114263,144871,172457,148942,114726,139128,158378,114726"
667975,"124003,104657,128741,114726,114263,166252,114263,107923,113665,173445"
667984,"168200,121803,164687,135606,138024,162641,112615,121803,112615,100234"
667989,"114263,114263,139238,117386,138024,155241,114286,178404,107018,172264"
667992,"114263,142213,158378,170332,170332,168062,172457,145637,162878,114263"
667997,"178216,114726,114263,170430,114263,166242,114726,111171,166252,155103"
668002,"145637,152257,170332,172457,128741,141325,163514,142213,155103,114263"
668006,"124003,112615,161638,121479,108461,114726,164687,167541,140810,119817"
668010,"113665,163258,158378,158378,142213,163038,139128,112905,117386,139128"
668018,"166242,166242,142213,111171,114263,166626,115556,164687,166242,166626"
668021,"138830,127179,102151,107249,101168,167541,146545,104018,127698,119817"
668025,"124003,112615,161638,121479,108461,114726,164687,167541,140810,119817"
668034,"124003,112615,164687,161638,167541,121479,108461,119817,113665,100234"
668037,"107037,147487,129218,114263,153263,115556,166626,114263,121479,124003"
668042,"158378,172457,158378,163038,142213,112905,114726,114726,114263,155103"
668046,"139809,172457,170332,114263,155566,170332,101355,113522,170332,170332"
668053,"163514,170332,168062,162641,162878,162621,112615,172457,111171,156578"
668057,"114263,114726,114263,155103,149151,158378,158378,158378,114263,106876"
668064,"151019,166626,142213,114263,112905,163258,154932,130077,155582,172602"
668068,"108461,100619,153263,113665,130931,114263,107923,114263,164687,168200"
668072,"139318,158378,149151,107037,114263,144871,121479,148942,122668,154932"
668077,"163038,114263,114263,155103,170332,172457,114263,155103,114726,114263"
668083,"121803,164687,111171,114726,127652,120912,145196,166242,174622,113665"
668085,"124003,112788,112905,114726,112705,172264,130314,163038,142213,158378"
668091,"124003,114263,166252,141325,128741,173445,133815,104018,107923,114263"
668099,"172865,177441,171961,155241,152621,147696,153263,170829,142213,172457"
668104,"133460,129135,152257,143722,117994,121184,166849,114263,107517,114263"
668109,"124003,114263,166252,141325,128741,173445,133815,104018,107923,114263"
668110,"162878,113522,120481,144218,112305,172086,170332,167058,125069,173377"
668117,"124003,114263,166252,141325,128741,173445,133815,104018,107923,114263"
668123,"114263,121803,114263,125368,107923,164931,166704,125606,179566,114263"
668128,"161672,113683,149233,116375,172264,115380,138830,163191,103593,114263"
668130,"168370,104657,111171,127179,117435,127179,111171,164687,122668,162878"
668136,"141325,111171,114263,144871,107517,114726,106876,172457,128741,126326"
668140,"139809,145637,172264,145637,127652,109615,114726,127652,115842,163038"
668148,"153263,164687,145637,138024,149455,146060,125247,155241,178013,110980"
668150,"122668,154932,166242,107037,111171,141325,166626,122668,155241,150780"
668155,"117699,114726,173445,128741,114263,167597,100234,162641,172264,126326"
668161,"155241,112037,113683,118320,172434,174276,178013,150177,114286,153263"
668168,"125069,107135,155103,144871,139128,172457,114726,148942,114263,158378"
668174,"170332,116315,156836,114263,131831,149151,114263,145637,174549,104910"
668176,"100727,166242,114726,102114,106876,139369,114263,162878,142213,166242"
668182,"105968,166252,164687,117280,148036,125368,100234,114726,114263,144619"
668188,"124003,114263,166252,141325,128741,173445,133815,104018,107923,114263"
668193,"124003,114263,166252,141325,128741,173445,133815,104018,107923,114263"
668197,"168260,156638,166086,144218,130457,119817,155103,139809,162878,167541"
668201,"139318,158378,149151,107037,114263,144871,121479,148942,122668,154932"
668205,"166849,158378,156836,114263,106876,114263,149025,107037,122668,154932"
668212,"115619,104868,115380,111171,141325,111171,162878,111171,128741,144871"
668216,"114263,114726,114263,155103,149151,158378,158378,158378,114263,106876"
668221,"115380,149151,114726,158378,114263,114263,158378,155103,114263,106876"
668227,"156836,155103,114263,172457,114726,144871,148942,114263,114263,139128"
668231,"122842,135606,117280,172602,149025,166242,158378,173445,129645,115556"
668237,"117699,128741,155241,114263,166086,104657,107037,146060,121479,161638"
668241,"124003,114263,166252,141325,128741,173445,133815,104018,107923,114263"
668248,"103593,170829,172457,111171,170332,157056,122668,121672,156723,177888"
668252,"124003,114726,138907,178013,141224,167541,172264,145637,112615,163038"
668255,"179131,153263,164687,168200,104657,154932,135753,166086,171961,155241"
668260,"178404,150177,121803,166086,114263,107923,125247,167541,149025,113665"
668265,"124003,114768,123484,104859,120481,100533,156962,104868,119348,116315"
668272,"124003,118320,142213,145637,115251,114263,163038,104657,113665,107923"
668278,"164687,121479,173445,128741,112615,164687,103717,113683,108701,165523"
668282,"124003,121803,113594,119499,114263,113665,107923,145637,114263,171049"
668285,"124003,134525,142213,114263,115556,114263,156578,104657,162878,115251"
668292,"124003,138830,114263,166252,100234,161638,140810,133815,141325,114726"
668298,"179004,104018,178013,164687,121137,106876,100234,114263,171049,114263"
668304,"150780,149455,140810,119817,112905,135753,128741,139809,167442,107037"
668306,"164687,164687,166242,114263,114726,114263,100234,138024,114263,117386"
668313,"177441,147968,167442,114726,172602,105968,133815,153263,135606,154932"
668315,"114263,170332,163038,140679,114263,136986,123425,155716,178107,172264"
668324,"122668,154932,104657,125072,111171,148942,107037,122668,158378,158378"
668329,"114263,114726,148942,155103,172457,144871,139128,158378,114726,123203"
668333,"142544,166626,155103,114726,104657,144871,114263,139128,148942,172457"
668335,"124003,139318,115251,104657,114263,162878,142213,153263,107923,142213"
668341,"155582,144871,139128,148942,114263,117386,155103,156578,114726,162621"
668345,"150780,121803,154932,166626,102522,158378,114263,120912,135606,122668"
668354,"158378,149151,158378,158378,114726,145637,166086,121479,117386,139128"
668357,"124003,142213,114263,114263,115556,104657,145637,142213,162878,115251"
668362,"139809,163191,156652,104141,139809,144871,114726,148942,114726,145637"
668366,"124003,142213,114263,114263,115556,104657,145637,142213,162878,115251"
668374,"124003,142213,114263,114263,115556,104657,145637,142213,162878,115251"
668379,"132913,152257,121803,111171,122668,145637,154932,107037,148942,139318"
668380,"129645,153263,107517,111171,114726,114726,111171,111171,167541,105968"
668389,"124003,142213,114263,114263,115556,104657,145637,142213,162878,115251"
668391,"121803,139809,166398,161638,162878,166086,170586,162522,147487,127698"
668396,"137455,123203,163038,155103,117386,112905,172457,114263,114726,155103"
668400,"124003,146841,171976,114726,114263,149151,104910,158378,158378,155103"
668409,"111242,106876,112694,117386,123484,143914,100013,114263,106186,138024"
668413,"124003,150177,112615,161638,121479,114726,108461,164687,125247,113665"
668416,"155332,158378,111171,139318,149151,107037,149455,154932,164687,158378"
668422,"124003,163038,139128,123203,142213,148942,144871,172457,155103,114263"
668427,"111171,162878,166242,111171,111171,141325,166242,147745,104657,164687"
668433,"124003,166626,142213,156578,161638,145637,100234,142213,163038,153263"
668439,"136490,111171,107037,154932,174549,122668,122668,117435,117435,158378"
668440,"124003,172637,107923,100234,167442,158183,127179,115556,145637,142213"
668449,"138580,152783,158208,114263,113665,149455,114263,166626,105968,104657"
668454,"173445,149151,107923,158378,114726,142213,155730,158378,166086,112615"
668455,"124932,141325,143156,149233,114263,114263,155241,142213,159184,120912"
668461,"172457,141935,161638,117994,135677,119926,101919,119348,140996,166650"
668467,"155103,148942,139128,144871,117699,150177,157314,157314,106456,166849"
668474,"127652,130931,126326,144218,134396,135606,134396,114263,135430,170332"
668476,"149151,158378,114726,158378,114263,114263,155103,114263,107037,114263"
668480,"114486,172264,172602,114726,125247,145637,149455,119817,144871,140810"
668488,"124003,179131,145619,130189,164687,161638,104657,166086,162878,153263"
668493,"172457,111171,144871,155103,114263,139128,148942,114726,158378,114726"
668498,"148942,143578,154932,114263,111171,122668,122668,107037,155241,145619"
668500,"124003,142213,114263,114263,115556,104657,145637,142213,162878,115251"
668506,"160273,135606,114334,112694,116315,141325,150177,107018,114263,125606"
668514,"166626,166242,166242,166242,114263,111171,114263,155103,173264,111171"
668515,"161638,123556,116793,114263,145637,166086,107037,142213,158378,162878"
668522,"124410,114263,107517,141325,161638,172264,144871,158378,168062,126326"
668527,"155103,114286,142213,114263,163038,142679,112905,145637,154932,114726"
668532,"124410,114263,107517,141325,161638,172264,144871,158378,168062,126326"
668537,"124410,116315,130460,172264,168062,114263,120912,164687,162878,161638"
668542,"140996,172457,162878,127652,156578,170332,170332,170829,114263,101919"
668545,"148458,161780,100013,111171,135606,159167,142213,171961,117659,135677"
668551,"150780,121803,154932,166626,102522,158378,114263,120912,135606,122668"
668555,"122668,147419,164937,154932,148942,107037,122668,125072,158378,111171"
668560,"124410,136490,114263,107517,141325,126326,114726,161638,172264,156578"
668568,"144619,168062,113665,172264,105968,120912,114726,155103,164695,128741"
668573,"124410,147745,127652,111171,154932,111171,158378,142213,111171,166242"
668576,"158183,162522,173445,166626,148036,147915,138830,178404,135606,152470"
668584,"124775,119348,115842,113683,148380,134396,172264,146841,104910,145637"
668589,"114263,114263,166626,117386,114263,121479,112905,142213,106876,166242"
668592,"124775,138502,135677,179793,111171,148942,162878,103903,166242,140246"
668595,"114263,114726,114263,155103,149151,158378,158378,158378,114263,106876"
668601,"112305,114263,166242,162878,166242,156578,114263,117386,171976,122842"
668608,"170332,157726,162878,135430,114263,170829,104910,106876,117435,102114"
668612,"124775,139809,165392,122842,127698,119499,107249,160188,111091,130189"
668619,"124775,143156,145637,104657,160273,161638,122842,118320,142213,130931"
668623,"114286,162878,114263,170332,104910,117435,133460,135430,120481,141325"
668628,"124775,144871,162621,139128,148942,155103,114726,172457,114263,158378"
668634,"103593,127652,123203,178013,142544,145637,114726,109615,130077,142213"
668639,"104910,115556,155730,104910,146841,117435,123484,134396,115842,162878"
668642,"112305,114263,134599,119499,115842,139128,144871,172457,154932,148942"
668645,"124775,172457,138830,155103,114263,163038,115556,114263,114726,112905"
668650,"124932,111091,107611,135677,135606,143622,142213,114263,170332,105968"
668659,"172969,127179,114726,172264,172602,114486,117386,144871,115251,148942"
668662,"125072,139238,172602,114726,154932,122668,111171,139318,122668,115251"
668665,"114263,148942,114726,179131,144871,155103,172457,114726,139128,158378"
668672,"114726,114263,149151,158378,155103,158378,114263,158378,114263,128741"
668677,"137455,100234,138830,104018,153263,166252,105968,124003,179744,124932"
668683,"104868,125603,125247,167442,159086,153263,114726,102128,172602,155103"
668686,"124932,114263,138024,105968,142213,114263,114263,113665,161638,114263"
668694,"158183,132913,173445,100234,167597,127698,113665,128741,128741,152470"
668696,"107037,139987,143156,106876,158378,114263,114726,114263,149151,114263"
668700,"114263,114726,114263,155103,149151,158378,158378,158378,114263,106876"
668709,"107037,110626,107923,145637,121803,113665,164687,112615,167541,170332"
668711,"124932,114263,138024,105968,142213,114263,114263,113665,161638,114263"
668717,"111171,114263,166242,111171,114263,141325,111171,166242,104868,169517"
668722,"170332,141020,144218,148942,115592,162878,111171,139318,158378,145637"
668729,"139318,179793,154932,111171,162621,158378,149151,142213,138830,156578"
668732,"105968,114263,169517,162621,164687,145637,131831,154932,111171,114726"
668735,"115251,114263,172602,117386,152470,124003,153263,113665,173445,166626"
668741,"172264,144218,166242,111171,162878,158378,170332,154932,166242,114263"
668749,"124932,114263,173445,167541,126326,130931,178216,160273,139238,166242"
668751,"159652,142213,124003,130931,145637,107923,173445,104657,100234,115251"
668757,"124932,118320,114263,114726,100234,114263,115251,158378,149233,166252"
668761,"131831,162878,104910,166086,111171,117435,140246,117435,123484,174549"
668768,"138907,114263,161638,170430,140810,156578,144871,138830,142679,155103"
668772,"126587,170332,162878,115380,164092,112305,166242,123556,171976,166242"
668776,"149151,158378,114726,158378,114263,114263,155103,114263,107037,114263"
668781,"139318,158378,149151,142213,162621,138830,154932,122668,145637,158378"
668787,"158378,148458,149151,158378,114726,114263,114263,142213,107037,114263"
668791,"111171,138024,138907,114263,133525,164687,107517,125247,142213,104018"
668796,"124932,135606,155241,128741,166242,130931,173445,107923,112615,104657"
668801,"158378,149151,158378,114726,114263,114263,114263,107037,114263,142213"
668807,"124932,138024,119817,148942,127698,150095,174276,112615,145637,166086"
668810,"124932,139809,103974,139128,144871,148942,135677,163258,155103,114726"
668817,"158378,158378,149151,114726,114263,114263,114263,114263,155103,142213"
668824,"140246,163038,114726,117386,111171,142213,158378,156578,170430,142679"
668827,"124932,141325,143156,149233,114263,114263,155241,142213,159184,120912"
668832,"111171,157314,159086,111171,104657,127652,107517,114726,111171,125072"
668838,"118320,105968,135606,112788,164687,114263,145637,149455,138024,125368"
668844,"120481,146159,100013,113565,144772,113683,146841,111171,114263,115842"
668847,"149151,158378,114726,158378,114263,114263,155103,114263,107037,114263"
668852,"105968,113665,159086,127616,128741,105968,149455,167442,164687,145637"
668859,"124932,148458,121479,161638,130106,135606,138830,110980,164687,112615"
668861,"114263,132786,114726,155103,114263,149151,158378,158378,158378,106876"
668869,"100013,114726,114726,114263,114263,105968,171049,115842,153263,127652"
668874,"163038,100234,104657,117386,128741,127698,145637,150095,112615,125247"
668878,"129269,154701,178404,105968,135606,121803,145196,147915,142213,122668"
668884,"124932,154749,105968,160273,143596,108461,167442,108701,138830,149025"
668885,"100533,100619,114263,153263,100234,115556,145637,107923,130931,168200"
668892,"139809,123556,177168,149151,157314,170332,142213,170829,172457,155566"
668896,"102007,167058,155103,114726,114263,169517,111171,138024,158378,119348"
668900,"166626,155730,166242,166242,114263,114726,104657,114263,166242,173264"
668908,"124932,156723,166626,166242,166242,114263,104657,114726,114263,155103"
668912,"156723,114263,114263,144871,170332,155103,172457,114263,148942,162878"
668916,"166626,110725,114263,142213,155103,112905,102522,141325,121803,117435"
668921,"148942,157314,144871,127179,139128,155103,172457,114263,114726,158378"
668929,"124932,162621,135606,147894,128741,164687,171961,121803,148942,113665"
668933,"114263,114726,117386,158378,166626,141325,164687,102151,146060,117994"
668936,"116007,172264,114263,142213,164687,166626,114726,107923,114263,149151"
668944,"125247,113665,100234,177441,113665,163191,173445,109615,128741,114263"
668946,"124932,162641,126326,164687,112615,162621,167597,113665,114263,170430"
668953,"105968,144619,163038,167442,168062,154932,155103,113665,135606,114726"
668959,"124932,166398,104910,119348,166252,126326,112905,114263,124003,111171"
668960,"124932,177441,158378,167597,114263,113665,114726,173445,114263,164687"
668965,"125069,107135,155103,144871,139128,172457,114726,148942,114263,158378"
668974,"155190,114726,114726,170332,155103,135430,162878,102114,111171,141325"
668977,"103974,166242,111171,166242,143156,141325,173264,145196,113665,138580"
668982,"163191,114263,106876,114263,114263,114263,125247,158378,111171,155103"
668988,"114263,145637,168200,153263,115556,135430,172503,169517,170430,111171"
668994,"150780,145619,141325,127698,139238,107923,155103,114263,166086,117435"
668998,"113665,166626,164931,126326,114263,107923,126326,164687,166626,112788"
669002,"134599,114726,172602,163038,155103,117386,105968,167442,114726,133815"
669009,"174276,124003,114263,174276,140246,106910,113665,139987,114726,100727"
669013,"125069,107923,166626,104657,142213,112615,164687,139318,129218,114726"
669018,"111091,145637,144218,111171,165392,166086,162878,166242,139318,154932"
669023,"125069,112305,114286,152257,114286,173445,114263,162878,105968,117280"
669029,"107249,115380,160188,111171,114726,141325,161638,144871,128741,100234"
669030,"125069,112305,117435,162878,123484,123484,120708,170332,114263,155730"
669038,"123373,148036,152447,159086,115556,134396,114263,137455,152470,163038"
669042,"130457,112615,153263,114263,135606,135753,114726,174622,113665,120912"
669045,"125069,112305,157056,114263,139809,162878,103903,170332,134396,100234"
669053,"130314,139809,163038,158378,142213,112905,126326,104657,144871,114263"
669055,"125069,112615,125247,164687,145196,146060,113665,167541,158174,164687"
669064,"125069,112615,125247,164687,145196,146060,113665,167541,158174,164687"
669065,"125069,114263,114263,166626,141224,138024,163258,145637,119817,125247"
669073,"114263,145637,168200,153263,115556,135430,172503,169517,170430,111171"
669075,"172264,168062,145637,114726,107517,167541,128741,163038,145637,112705"
669081,"149151,125247,114263,114263,153263,114263,166242,164687,130931,114726"
669085,"125069,173445,145637,123484,107923,114726,130931,140810,142213,115842"
669093,"123484,146841,119499,106186,104910,162878,123484,162878,102128,155730"
669097,"177888,114263,167597,164687,128741,117994,160188,138024,112788,172264"
669104,"121803,113665,125069,112305,111171,150177,111171,164687,164687,140246"
669107,"149455,138830,154701,173445,153263,172602,105968,143596,167442,115251"
669113,"104141,114263,127652,114726,114263,127652,121479,164687,145637,149151"
669118,"138024,158378,158378,149151,114726,114263,114263,158378,114263,155103"
669120,"162878,156652,170332,170332,114263,162878,134396,171049,135430,114263"
669125,"147696,104910,162878,150804,116315,170829,152257,113522,155730,120708"
669130,"166242,166242,142213,111171,114263,166626,115556,164687,166242,166626"
669137,"160188,157507,155241,145619,145619,107611,121803,111171,164687,148942"
669140,"104868,166626,100013,170430,114263,114726,126326,114263,178216,100013"
669146,"125072,111171,100013,111171,122668,104657,114726,127652,104868,158378"
669151,"145341,114263,115251,114726,173445,114726,156578,160273,139318,113665"
669158,"166626,107037,145637,173445,114263,142213,161638,114263,121479,143156"
669161,"134525,170332,172457,127652,112037,170829,114263,149151,155566,170332"
669166,"155241,138024,114263,161638,142213,158378,145637,170332,103903,153263"
669170,"125072,112305,107018,148942,170332,114286,142213,114263,163038,114263"
669177,"125072,113665,104657,172602,144619,107249,158378,121479,145196,105968"
669184,"125072,114263,114263,114263,145637,142213,167541,162878,170332,139318"
669185,"125072,120708,162878,134396,114263,142213,146841,145637,114263,104910"
669191,"162878,172264,171049,105968,158378,121479,107037,170597,145196,128741"
669199,"139987,148942,144871,155103,139128,114263,172457,114726,158378,145637"
669202,"163038,114726,102151,172457,128741,114263,155103,148942,144871,139128"
669208,"125072,120912,119817,114263,147487,145637,114263,170332,174549,161638"
669213,"160188,142213,121479,114263,104657,124003,113665,163038,149025,105968"
669216,"135987,165523,114263,111242,155103,135987,155332,177441,114263,141325"
669220,"170332,130077,123484,166242,146841,172457,111171,141325,110980,111171"
669228,"125072,122668,154932,104657,125072,148942,111171,107037,114263,122668"
669234,"142679,124003,142213,163038,114263,162878,142213,170332,104657,139128"
669238,"115380,149151,114726,158378,114263,114263,158378,155103,114263,106876"
669243,"125072,122668,158378,114726,111171,104657,172264,142213,145196,148942"
669247,"125072,122668,158378,114726,111171,104657,172264,142213,145196,148942"
669253,"174276,168509,100727,113522,158378,173445,114263,142213,145637,121479"
669258,"121137,114263,145637,169517,170430,135430,168200,172503,111171,170332"
669261,"125072,122668,158378,114726,111171,104657,172264,142213,145196,148942"
669265,"118320,114263,170332,114263,170332,130460,168062,167597,162878,100234"
669270,"125072,122668,158378,114726,111171,104657,172264,142213,145196,148942"
669277,"125072,122668,158378,114726,111171,104657,172264,142213,145196,148942"
669282,"146159,135677,117994,113471,168370,134525,114263,166626,114263,104141"
669289,"125072,122668,158378,114726,111171,104657,172264,142213,145196,148942"
669291,"167541,107517,142213,145637,166086,172264,163258,112615,106059,164687"
669298,"125072,122668,158378,114726,111171,104657,172264,142213,145196,148942"
669301,"158378,104657,149151,114726,158378,114263,107037,139318,114263,114263"
669305,"158378,115556,114263,158378,114726,149151,155103,114263,114263,158378"
669312,"115380,172264,135677,123203,112705,112615,114726,149151,114263,155103"
669318,"120708,168370,128741,156723,119563,113522,155103,172457,153263,120912"
669321,"146096,112836,139809,153373,107018,155566,172457,170332,114263,170829"
669328,"159184,150177,149455,114263,121803,164687,113665,152470,135606,154932"
669331,"139318,158378,149151,107037,114263,144871,121479,148942,122668,154932"
669338,"115556,114263,166242,142213,155103,111171,172457,145637,124003,153263"
669340,"179131,153263,164687,168200,104657,154932,135753,166086,171961,155241"
669347,"166704,114263,138024,114263,149151,109615,125247,166704,117386,138830"
669353,"126326,114263,144871,135430,170430,162621,155103,139128,167597,159184"
669356,"115556,114263,166242,142213,155103,111171,172457,145637,124003,153263"
669363,"150177,114263,114263,114726,158378,128741,155103,114263,149151,153263"
669368,"114263,122842,142213,158378,117280,172457,143156,170332,163038,155332"
669374,"107517,117994,146159,156723,156723,114726,172457,170332,127652,112037"
669376,"139809,114263,170332,164687,112615,104910,172457,171049,152470,134396"
669382,"138907,114263,114263,141325,148942,107037,173264,166086,121803,124003"
669386,"114286,120912,114726,139987,159465,128741,168062,172264,114263,100234"
669393,"142213,163038,112905,166626,114263,158378,139128,117386,145637,142679"
669398,"156836,164937,161223,114263,162878,114726,139318,140810,164687,143156"
669401,"140679,155730,139809,114263,166242,107517,106876,135430,136986,142213"
669408,"125072,122668,158378,114726,111171,104657,172264,142213,145196,148942"
669414,"125072,122668,158378,114726,111171,104657,172264,142213,145196,148942"
669419,"145637,162522,152470,152783,129269,143578,107923,114263,114263,113665"
669420,"104910,155730,162878,117435,131831,162878,170332,104910,174549,145637"
669428,"125072,122668,158378,114726,111171,104657,172264,142213,145196,148942"
669434,"146159,111171,162878,141325,126326,158378,114263,107517,141325,142213"
669439,"179131,153263,164687,168200,104657,154932,135753,166086,171961,155241"
669440,"125072,122668,158378,114726,111171,104657,172264,142213,145196,148942"
669445,"125072,122668,158378,114726,111171,104657,172264,142213,145196,148942"
669454,"179004,144218,124003,166626,162878,126326,104657,156578,153263,107923"
669458,"131548,114263,114263,166626,117386,109615,166242,125247,134396,119499"
669462,"119817,114486,172264,166086,117386,163038,114263,141325,142213,121479"
669468,"144850,143156,168260,107018,152470,114263,154932,114263,124003,121479"
669470,"156723,114286,172457,170332,170829,155566,170332,170332,114263,170332"
669476,"178107,112705,114726,114263,155103,114263,172457,114263,144871,148942"
669482,"127652,110536,114263,104910,135430,170332,162878,114726,170430,111242"
669485,"125072,122668,158378,114726,111171,104657,172264,142213,145196,148942"
669492,"125072,122668,158378,114726,111171,104657,172264,142213,145196,148942"
669495,"125072,122668,158378,114726,111171,104657,172264,142213,145196,148942"
669503,"125072,122668,158378,114726,111171,104657,172264,142213,145196,148942"
669508,"162878,111171,117435,131831,104910,142213,114263,162878,155730,170332"
669510,"125072,122668,158378,114726,111171,104657,172264,142213,145196,148942"
669517,"147696,137665,123484,146841,134396,155730,145637,116793,104910,155730"
669523,"125072,122668,158378,114726,111171,104657,172264,142213,145196,148942"
669526,"156728,114263,114726,142213,145637,115556,100234,161638,168200,124003"
669533,"158378,158378,149151,114726,114263,114263,114263,114263,155103,142213"
669537,"125072,122668,158378,114726,111171,104657,172264,142213,145196,148942"
669541,"172264,114263,168062,145637,163038,172457,107517,142213,114726,170332"
669545,"136986,145637,148942,144871,154932,121803,114263,130077,112905,122668"
669551,"166086,153263,106059,114263,107923,167541,100234,164687,167541,168200"
669556,"125072,122668,158378,114726,111171,104657,172264,142213,145196,148942"
669560,"172457,165392,158378,158378,147419,129645,163258,139809,107249,114263"
669567,"114263,155582,170332,172457,155103,114263,114263,170332,113522,114263"
669572,"158378,139809,107018,158378,149151,158378,107517,114263,114726,121479"
669577,"138024,114263,145619,107407,174276,112694,161638,147915,138024,155332"
669583,"139238,165392,172264,113665,163895,125368,116315,146060,172602,127698"
669587,"158378,149151,158378,114726,114263,114263,114263,107037,114263,142213"
669594,"159086,156638,150780,179566,166242,167655,112615,162641,158378,121803"
669598,"138412,104910,161638,171961,121672,114263,104910,153263,145637,131831"
669604,"114263,155103,149233,108461,139809,163038,148942,168200,158174,147915"
669608,"114263,146841,109615,131831,127652,103593,102522,144871,162878,134184"
669613,"114263,177441,114726,145637,170430,115556,168200,169517,114726,170332"
669618,"125072,122668,158378,114726,111171,104657,172264,142213,145196,148942"
669621,"125072,129645,165392,168509,121479,107037,122668,158378,127698,166086"
669626,"125072,139128,144871,148942,155103,172457,114263,114726,158378,114726"
669632,"106876,144871,171961,100619,129218,121479,179131,114263,155103,139128"
669635,"125072,139238,172602,114726,154932,122668,111171,139318,122668,115251"
669640,"129269,142213,162641,130457,127179,129210,134415,121803,162878,141325"
669645,"162522,147915,127179,134184,102151,129133,108461,114486,174276,113665"
669654,"125072,140276,114726,122668,111171,158378,127652,104657,145196,142213"
669655,"125072,141224,122668,111171,172457,158378,114726,142213,139318,112705"
669663,"143914,168370,160273,149618,123373,110536,111242,121137,170332,162878"
669667,"156578,149151,162641,148942,163038,160188,142213,114263,114726,114263"
669672,"114286,114263,145637,105968,112615,138024,127698,119817,119563,107037"
669676,"145637,114263,142213,167541,114263,172264,105968,161638,174549,155103"
669681,"113665,114263,114486,172602,113665,152470,107249,144619,102151,117386"
669685,"173445,112615,107249,172264,146060,128741,113665,127698,145196,124003"
669693,"114726,107249,106876,168062,158183,142213,114263,163038,172457,163038"
669695,"139318,158378,149151,142213,162621,138830,154932,122668,145637,158378"
669701,"152470,138830,114263,167541,145196,163038,114263,125247,140679,100619"
669705,"158378,149151,158378,114726,114263,114263,114263,107037,114263,142213"
669712,"177888,172457,114263,170332,170332,170332,113522,155566,157056,127652"
669716,"125072,142213,166086,172264,163038,121479,144871,122668,113665,149025"
669720,"114263,142213,158378,170332,170332,168062,172457,145637,162878,114263"
669725,"105951,154932,156578,115556,122668,166650,170332,172457,127652,122668"
669733,"125072,156578,114726,122668,111171,127652,158378,172602,172457,130077"
669735,"125072,165392,122668,114726,111171,104657,127652,145196,111171,158378"
669742,"125247,100234,132497,135430,100234,152470,154701,114263,170332,162878"
669745,"125247,104868,103717,114726,164687,128741,155103,114263,144871,148942"
669752,"105968,114263,169517,162621,164687,145637,131831,154932,111171,114726"
669756,"148036,114263,100234,173445,107923,130931,100234,174622,130931,158378"
669760,"125247,105049,114263,114263,114263,141224,114263,138024,109615,146060"
669767,"163191,156723,136944,155730,138580,123484,146841,135430,166242,170332"
669773,"158378,158378,117435,149151,114726,114263,114263,155730,162878,107037"
669775,"125247,112836,167541,170332,134415,170332,114263,172457,114263,101355"
669781,"115251,114263,172602,117386,152470,124003,153263,113665,173445,166626"
669788,"150177,114263,160273,138830,172602,143156,122842,116375,173445,108701"
669794,"158174,146060,153263,115556,105968,137455,145637,149455,158208,105968"
669795,"107923,166626,126326,138024,141325,114263,114263,112615,164931,145637"
669801,"113665,114263,114263,114726,155103,141325,149151,158378,107923,158378"
669805,"125247,113665,100234,177441,113665,163191,173445,109615,128741,114263"
669811,"125247,113665,172264,166242,142213,163038,114263,115556,100234,117386"
669817,"107407,127652,139318,170829,170332,142213,172457,154932,162878,152470"
669824,"179131,153263,164687,168200,104657,154932,135753,166086,171961,155241"
669825,"150780,121803,154932,166626,102522,158378,114263,120912,135606,122668"
669830,"115842,149151,114726,114726,114263,107517,164687,141325,143156,114726"
669839,"126326,166626,142213,107517,117994,112905,148036,144871,114726,158378"
669843,"128741,118320,139238,114263,170332,114263,167541,113665,114263,170332"
669847,"107923,100013,173445,156578,100234,124003,114263,145637,164687,161638"
669854,"155332,148483,114263,145637,158378,114263,149025,107517,121479,143156"
669856,"125247,114263,100234,145637,170430,170332,153263,156578,115556,161638"
669863,"145637,107923,163038,142213,130931,121803,122295,142213,168062,167541"
669867,"130457,163038,167541,159652,172264,173445,164687,138024,107923,160188"
669871,"125247,114263,114263,114263,141224,149151,109615,146060,114263,138024"
669875,"153263,112037,119632,152447,144850,143156,114263,170332,145637,168200"
669884,"178107,135430,164687,114263,170332,106876,114263,114263,162878,166626"
669885,"158378,173073,139128,163038,142213,112905,117386,158378,114726,163258"
669893,"104657,178404,128741,114726,153263,172457,141325,124003,173264,142213"
669896,"170332,113594,114726,114263,158378,166626,149151,142213,162878,143156"
669900,"125247,114263,114263,114263,141224,149151,109615,146060,114263,138024"
669908,"135430,170332,114263,162878,106876,102114,119348,104910,117435,110536"
669910,"144871,139128,148942,155103,172457,114263,114726,158378,114726,123203"
669918,"164687,114263,114263,114263,158378,128741,138024,101948,140679,115556"
669924,"167541,128741,141325,155103,100234,120912,112788,144619,113665,168062"
669926,"136824,114726,114263,141325,114263,114726,115842,155103,144871,148942"
669930,"125247,114263,114263,114263,141224,149151,109615,146060,114263,138024"
669935,"130931,114263,153263,173445,164687,172602,114726,168200,114263,149455"
669940,"125247,114263,114263,114263,141224,149151,109615,146060,114263,138024"
669948,"164687,139809,142213,163038,164687,117386,112615,149455,161638,145637"
669950,"100234,121137,114263,114726,128741,155103,112788,114263,120912,141325"
669959,"131831,142213,114263,172457,170829,153263,114263,113522,170332,142213"
669962,"102522,138024,179566,155721,108461,164687,158208,154701,112788,127616"
