USERID,PURCHASEDBOOKID
665821,"115556.0, 130106.0, 140276.0, 114263.0, 111171.0, 110980.0, 153263.0, 114726.0, 170430.0, 155103.0"
665829,"101168.0, 100234.0, 128741.0, 144871.0, 167597.0, 126326.0, 138024.0, 135606.0, 172457.0, 114263.0"
665831,"158378.0, 107533.0, 158378.0, 149151.0, 114726.0, 114263.0, 114263.0, 114263.0, 139318.0, 114263.0"
665837,"103337.0, 179131.0, 114286.0, 153263.0, 154932.0, 142213.0, 164687.0, 167541.0, 104657.0, 152470.0"
665844,"159465.0, 114263.0, 125247.0, 167541.0, 111171.0, 114263.0, 121803.0, 119817.0, 148942.0, 158378.0"
665848,"142544.0, 114263.0, 166626.0, 150780.0, 166242.0, 102522.0, 170332.0, 168509.0, 113665.0, 154932.0"
665857,"144619.0, 168062.0, 113665.0, 172264.0, 105968.0, 120912.0, 114726.0, 155103.0, 164695.0, 128741.0"
665863,"166626.0, 142213.0, 149151.0, 149151.0, 155103.0, 107037.0, 145637.0, 114263.0, 141325.0, 114726.0"
665873,"125368.0, 113665.0, 170332.0, 144619.0, 121803.0, 112615.0, 114263.0, 164687.0, 120912.0, 128741.0"
665878,"142213.0, 163038.0, 114263.0, 155582.0, 112905.0, 114263.0, 149151.0, 158378.0, 114263.0, 155103.0"
665886,"146060.0, 107611.0, 121479.0, 142679.0, 157507.0, 112615.0, 114726.0, 121803.0, 121803.0, 163038.0"
665892,"170332.0, 107037.0, 162878.0, 178216.0, 166650.0, 114726.0, 155103.0, 155730.0, 116375.0, 119348.0"
665899,"129133.0, 142544.0, 122668.0, 150177.0, 150177.0, 150177.0, 165392.0, 158378.0, 111171.0, 154932.0"
665912,"159465.0, 114286.0, 142213.0, 166086.0, 112905.0, 139128.0, 139128.0, 158378.0, 113665.0, 127179.0"
665917,"164687.0, 149151.0, 122842.0, 135606.0, 110980.0, 130457.0, 114461.0, 166398.0, 112705.0, 166849.0"
665924,"126326.0, 158378.0, 161638.0, 142213.0, 162522.0, 163038.0, 158378.0, 114263.0, 112905.0, 114726.0"
665933,"123556.0, 113594.0, 103593.0, 162878.0, 170332.0, 114263.0, 127652.0, 102128.0, 135430.0, 154932.0"
665936,"152257.0, 100727.0, 112305.0, 174622.0, 132913.0, 102114.0, 162878.0, 166242.0, 114263.0, 114726.0"
665944,"173445.0, 104141.0, 114263.0, 104657.0, 166626.0, 143156.0, 128741.0, 135430.0, 171049.0, 170332.0"
665946,"148942.0, 154932.0, 111171.0, 122668.0, 162878.0, 114263.0, 155241.0, 121803.0, 144871.0, 122668.0"
665952,"158174.0, 155566.0, 114263.0, 170332.0, 172457.0, 114263.0, 100234.0, 113522.0, 170332.0, 170332.0"
665958,"170586.0, 166626.0, 114263.0, 114726.0, 114263.0, 106876.0, 163038.0, 172457.0, 114263.0, 149151.0"
665964,"114263.0, 139809.0, 114263.0, 114726.0, 149151.0, 158378.0, 114263.0, 158378.0, 158378.0, 155103.0"
665965,"114461.0, 142213.0, 114263.0, 163038.0, 141325.0, 112905.0, 114263.0, 102151.0, 114263.0, 104657.0"
665989,"119499.0, 172264.0, 160188.0, 113665.0, 164687.0, 173445.0, 158208.0, 147487.0, 157056.0, 109659.0"
665993,"104910.0, 162878.0, 131831.0, 162878.0, 170332.0, 166086.0, 155730.0, 174549.0, 123484.0, 135430.0"
666001,"114726.0, 114263.0, 149151.0, 158378.0, 155103.0, 158378.0, 114263.0, 158378.0, 114263.0, 128741.0"
666013,"127179.0, 158378.0, 149151.0, 158378.0, 114726.0, 114263.0, 114263.0, 111171.0, 154932.0, 141325.0"
666017,"148942.0, 172457.0, 114263.0, 144871.0, 114263.0, 139128.0, 155103.0, 131831.0, 172457.0, 114726.0"
666023,"100234.0, 114263.0, 158378.0, 149151.0, 158378.0, 114263.0, 114263.0, 114263.0, 114263.0, 142213.0"
666026,"147915.0, 149025.0, 107037.0, 121479.0, 166086.0, 127698.0, 142213.0, 113665.0, 114263.0, 119817.0"
666037,"172434.0, 114582.0, 143622.0, 114263.0, 162878.0, 170332.0, 161638.0, 172457.0, 130931.0, 172264.0"
666041,"114263.0, 143156.0, 158378.0, 142213.0, 168062.0, 172457.0, 163038.0, 145637.0, 172264.0, 114263.0"
666052,"114286.0, 114286.0, 170332.0, 114263.0, 172457.0, 170332.0, 162878.0, 138830.0, 113522.0, 114263.0"
666058,"117659.0, 158378.0, 158378.0, 111171.0, 122668.0, 104657.0, 111171.0, 114263.0, 152470.0, 179131.0"
666061,"145637.0, 166626.0, 142213.0, 164687.0, 114263.0, 163038.0, 117386.0, 105968.0, 156578.0, 155103.0"
666069,"163191.0, 144871.0, 139128.0, 148942.0, 155103.0, 172457.0, 114263.0, 114726.0, 158378.0, 126326.0"
666074,"107249.0, 113665.0, 146841.0, 150177.0, 126326.0, 162878.0, 100533.0, 117435.0, 162878.0, 135430.0"
666077,"142213.0, 121803.0, 117994.0, 142213.0, 113522.0, 112905.0, 158378.0, 163038.0, 114263.0, 114263.0"
666087,"152257.0, 144871.0, 164937.0, 139128.0, 148942.0, 107135.0, 155103.0, 172457.0, 114726.0, 114263.0"
666092,"167541.0, 158378.0, 139128.0, 163038.0, 158378.0, 112905.0, 142213.0, 141325.0, 114726.0, 114263.0"
666095,"107018.0, 139809.0, 147251.0, 139809.0, 157615.0, 134415.0, 144871.0, 139128.0, 155103.0, 148942.0"
666100,"111171.0, 114263.0, 166242.0, 111171.0, 114263.0, 141325.0, 111171.0, 166242.0, 104868.0, 169517.0"
666108,"130077.0, 161638.0, 153263.0, 114263.0, 158378.0, 111171.0, 107517.0, 104657.0, 155332.0, 138024.0"
666112,"139809.0, 139809.0, 114263.0, 139809.0, 170332.0, 162878.0, 135430.0, 114263.0, 158378.0, 102114.0"
666120,"115380.0, 149151.0, 142213.0, 114726.0, 166626.0, 114263.0, 114726.0, 166242.0, 145637.0, 104141.0"
666126,"129133.0, 162878.0, 158378.0, 145637.0, 113665.0, 139318.0, 134396.0, 144871.0, 142213.0, 117435.0"
666130,"142213.0, 166086.0, 163038.0, 114263.0, 112905.0, 114263.0, 104657.0, 158378.0, 166626.0, 126326.0"
666139,"170430.0, 158378.0, 141325.0, 168509.0, 114726.0, 171049.0, 133815.0, 128741.0, 149151.0, 173445.0"
666140,"143156.0, 158378.0, 149151.0, 107037.0, 114726.0, 158378.0, 111171.0, 139318.0, 121479.0, 141325.0"
666145,"159465.0, 166242.0, 135430.0, 170332.0, 162878.0, 102114.0, 114263.0, 166242.0, 134396.0, 110536.0"
666150,"140276.0, 111091.0, 172086.0, 144871.0, 162878.0, 139128.0, 125072.0, 171976.0, 136944.0, 148942.0"
666156,"172264.0, 168062.0, 145637.0, 114726.0, 107517.0, 167541.0, 128741.0, 163038.0, 145637.0, 112705.0"
666161,"127179.0, 133815.0, 172457.0, 155582.0, 114263.0, 155103.0, 114726.0, 144871.0, 148942.0, 139128.0"
666169,"114263.0, 145637.0, 168200.0, 153263.0, 115556.0, 135430.0, 172503.0, 169517.0, 170430.0, 111171.0"
666172,"135677.0, 114263.0, 153263.0, 156578.0, 115556.0, 114726.0, 111171.0, 111171.0, 111171.0, 166242.0"
666178,"117280.0, 139318.0, 149151.0, 158378.0, 149151.0, 107037.0, 122842.0, 114263.0, 149025.0, 114726.0"
666180,"114263.0, 112788.0, 133460.0, 103593.0, 134415.0, 177888.0, 130314.0, 139809.0, 114286.0, 170332.0"
666188,"171961.0, 111171.0, 130241.0, 111171.0, 114263.0, 166242.0, 111171.0, 141325.0, 111171.0, 178216.0"
666193,"135430.0, 120481.0, 106186.0, 162878.0, 144218.0, 109659.0, 138502.0, 170332.0, 113665.0, 139369.0"
666199,"123556.0, 172637.0, 114263.0, 162878.0, 153263.0, 172503.0, 114726.0, 173445.0, 164687.0, 172457.0"
666202,"158378.0, 111171.0, 104657.0, 122668.0, 111171.0, 148942.0, 158378.0, 173264.0, 162878.0, 125072.0"
666210,"124932.0, 118320.0, 114263.0, 114726.0, 100234.0, 114263.0, 115251.0, 158378.0, 149233.0, 166252.0"
666234,"104910.0, 117435.0, 155190.0, 111171.0, 162878.0, 114263.0, 166242.0, 142679.0, 119348.0, 136490.0"
666242,"142544.0, 166086.0, 150780.0, 165392.0, 172086.0, 178404.0, 172457.0, 142213.0, 148942.0, 155103.0"
666254,"114263.0, 114263.0, 166626.0, 117386.0, 114263.0, 121479.0, 112905.0, 142213.0, 106876.0, 166242.0"
666256,"145619.0, 119817.0, 161780.0, 112615.0, 114263.0, 107037.0, 168509.0, 166398.0, 135606.0, 127698.0"
666264,"114263.0, 114263.0, 149151.0, 114726.0, 158378.0, 114263.0, 158378.0, 155103.0, 158378.0, 109615.0"
666268,"125072.0, 122668.0, 158378.0, 114726.0, 111171.0, 104657.0, 172264.0, 142213.0, 145196.0, 148942.0"
666274,"167442.0, 144871.0, 149025.0, 158378.0, 114263.0, 148942.0, 170332.0, 145637.0, 139128.0, 167541.0"
666279,"133815.0, 113081.0, 139809.0, 107249.0, 100234.0, 170332.0, 112836.0, 148458.0, 170829.0, 114263.0"
666287,"178107.0, 114263.0, 114263.0, 166626.0, 105968.0, 142213.0, 106876.0, 112905.0, 151019.0, 102522.0"
666291,"158378.0, 149151.0, 158378.0, 114726.0, 114263.0, 114263.0, 114263.0, 107037.0, 114263.0, 142213.0"
666297,"138024.0, 172457.0, 159465.0, 114263.0, 170332.0, 139128.0, 144871.0, 164092.0, 155566.0, 170332.0"
666302,"172457.0, 158208.0, 155103.0, 163038.0, 114263.0, 112905.0, 123203.0, 128741.0, 155103.0, 115556.0"
666305,"142679.0, 142213.0, 114263.0, 163038.0, 114263.0, 170332.0, 170332.0, 112905.0, 158378.0, 158378.0"
666311,"117386.0, 167442.0, 166849.0, 172602.0, 114726.0, 164687.0, 145637.0, 114263.0, 114726.0, 149455.0"
666324,"120912.0, 163684.0, 155103.0, 173264.0, 159465.0, 177168.0, 163191.0, 114263.0, 172457.0, 114726.0"
666329,"114263.0, 166463.0, 138024.0, 150804.0, 145637.0, 167541.0, 112615.0, 164687.0, 153263.0, 105968.0"
666331,"143156.0, 158378.0, 149151.0, 107037.0, 114726.0, 158378.0, 111171.0, 139318.0, 121479.0, 141325.0"
666337,"178107.0, 142679.0, 142213.0, 114263.0, 114263.0, 163038.0, 112905.0, 166626.0, 114263.0, 139128.0"
666345,"102128.0, 133815.0, 166398.0, 119499.0, 170332.0, 162878.0, 135430.0, 135606.0, 167442.0, 110980.0"
666351,"125247.0, 142213.0, 112615.0, 135677.0, 100234.0, 145637.0, 163038.0, 153263.0, 142213.0, 124003.0"
666358,"158378.0, 114263.0, 114726.0, 155103.0, 114263.0, 114263.0, 149151.0, 114263.0, 141325.0, 158378.0"
666369,"135430.0, 170332.0, 114263.0, 162878.0, 106876.0, 102114.0, 119348.0, 104910.0, 117435.0, 110536.0"
666374,"166704.0, 148036.0, 118320.0, 130189.0, 172264.0, 160188.0, 170332.0, 114263.0, 142213.0, 100234.0"
666375,"115251.0, 133460.0, 114263.0, 172602.0, 145637.0, 117386.0, 142213.0, 162878.0, 113665.0, 134396.0"
666399,"112305.0, 103722.0, 125069.0, 114286.0, 121479.0, 107037.0, 119817.0, 127698.0, 142213.0, 149025.0"
666404,"123484.0, 158378.0, 114726.0, 149151.0, 158378.0, 158378.0, 114263.0, 145637.0, 127652.0, 115251.0"
666406,"114263.0, 148942.0, 158378.0, 149151.0, 155103.0, 158378.0, 164937.0, 114726.0, 139128.0, 114726.0"
666411,"158378.0, 158378.0, 149151.0, 114726.0, 114263.0, 114263.0, 114263.0, 155103.0, 114263.0, 107037.0"
666416,"173445.0, 121479.0, 138024.0, 127698.0, 149025.0, 107037.0, 166086.0, 119817.0, 113665.0, 117280.0"
666422,"104868.0, 114263.0, 114263.0, 125247.0, 144871.0, 123484.0, 155103.0, 139128.0, 109615.0, 146841.0"
666429,"103722.0, 158499.0, 147968.0, 123484.0, 170332.0, 114263.0, 172457.0, 155103.0, 155566.0, 142213.0"
666430,"122668.0, 135677.0, 164695.0, 164937.0, 154932.0, 111171.0, 139318.0, 141325.0, 166242.0, 107037.0"
666443,"155332.0, 114726.0, 166242.0, 129133.0, 152257.0, 178404.0, 130077.0, 114263.0, 142213.0, 114263.0"
666448,"168200.0, 114263.0, 153263.0, 114726.0, 179131.0, 149151.0, 121479.0, 157507.0, 100619.0, 171961.0"
666453,"166626.0, 114263.0, 164687.0, 142213.0, 156578.0, 117386.0, 114263.0, 114726.0, 127652.0, 162641.0"
666461,"162878.0, 123556.0, 140810.0, 114726.0, 114263.0, 115556.0, 158378.0, 145637.0, 177441.0, 172457.0"
666474,"115556.0, 130460.0, 142213.0, 166626.0, 114263.0, 149455.0, 167541.0, 112905.0, 121803.0, 163258.0"
666477,"149151.0, 155103.0, 158378.0, 111171.0, 158378.0, 114726.0, 114263.0, 114263.0, 158378.0, 114263.0"
666485,"128741.0, 114726.0, 114263.0, 100234.0, 172457.0, 120912.0, 155103.0, 114726.0, 149233.0, 172264.0"
666492,"167541.0, 114726.0, 155103.0, 141325.0, 142213.0, 142213.0, 145637.0, 179131.0, 163038.0, 166086.0"
666501,"117659.0, 172457.0, 155103.0, 114263.0, 144871.0, 148942.0, 114726.0, 139128.0, 158378.0, 114726.0"
666505,"148942.0, 156638.0, 174276.0, 161638.0, 160273.0, 114263.0, 104657.0, 149025.0, 153263.0, 124003.0"
666526,"174622.0, 117659.0, 153263.0, 114263.0, 160273.0, 166252.0, 105968.0, 138830.0, 164687.0, 167442.0"
666532,"155241.0, 114263.0, 153263.0, 130931.0, 168200.0, 100619.0, 107923.0, 100234.0, 130931.0, 143156.0"
666549,"121672.0, 104910.0, 145637.0, 163038.0, 162878.0, 162878.0, 174549.0, 142213.0, 170332.0, 155730.0"
666550,"147968.0, 114726.0, 121803.0, 167597.0, 154932.0, 107533.0, 104141.0, 128741.0, 163514.0, 126326.0"
666558,"157726.0, 174276.0, 114726.0, 114726.0, 144871.0, 125072.0, 149151.0, 148942.0, 114263.0, 172457.0"
666562,"129645.0, 153263.0, 107517.0, 111171.0, 114726.0, 114726.0, 111171.0, 111171.0, 167541.0, 105968.0"
666568,"114263.0, 142213.0, 158378.0, 170332.0, 170332.0, 168062.0, 172457.0, 145637.0, 162878.0, 114263.0"
666579,"150177.0, 179744.0, 107037.0, 121479.0, 114726.0, 127698.0, 122668.0, 168509.0, 141325.0, 127652.0"
666581,"106876.0, 143156.0, 114263.0, 135430.0, 114263.0, 170332.0, 162878.0, 114263.0, 155332.0, 114263.0"
666589,"167442.0, 156638.0, 163038.0, 142213.0, 115556.0, 135606.0, 130931.0, 142213.0, 166242.0, 139128.0"
666597,"142544.0, 172457.0, 155103.0, 114263.0, 148942.0, 144871.0, 114726.0, 139128.0, 158378.0, 123203.0"
666601,"158317.0, 149233.0, 107249.0, 164687.0, 173445.0, 146060.0, 129210.0, 143578.0, 111091.0, 147915.0"
666605,"104018.0, 142213.0, 166252.0, 114263.0, 111171.0, 104657.0, 112905.0, 124003.0, 166242.0, 173264.0"
666620,"114263.0, 144619.0, 145637.0, 153263.0, 168200.0, 115556.0, 100234.0, 135430.0, 142213.0, 114263.0"
666629,"139987.0, 141325.0, 148036.0, 114263.0, 167541.0, 163258.0, 153263.0, 166086.0, 123484.0, 104910.0"
666632,"152470.0, 106910.0, 145619.0, 152470.0, 160273.0, 127652.0, 145196.0, 154932.0, 173445.0, 126326.0"
666638,"125072.0, 129645.0, 165392.0, 168509.0, 121479.0, 107037.0, 122668.0, 158378.0, 127698.0, 166086.0"
666653,"100727.0, 162621.0, 138830.0, 154932.0, 156578.0, 135606.0, 139318.0, 172602.0, 162641.0, 173445.0"
666655,"117386.0, 142213.0, 163038.0, 158378.0, 114263.0, 164687.0, 172602.0, 108461.0, 114486.0, 149151.0"
666661,"162641.0, 166086.0, 141325.0, 155103.0, 166626.0, 167541.0, 164687.0, 112615.0, 168062.0, 145637.0"
666668,"178216.0, 114263.0, 114726.0, 170430.0, 114263.0, 166242.0, 111171.0, 114726.0, 155103.0, 115556.0"
666688,"114263.0, 114263.0, 149151.0, 114726.0, 158378.0, 114263.0, 158378.0, 155103.0, 158378.0, 109615.0"
666704,"164695.0, 130314.0, 121803.0, 113665.0, 120912.0, 170332.0, 144619.0, 168062.0, 100234.0, 162878.0"
666712,"156578.0, 114263.0, 114726.0, 114263.0, 178216.0, 172264.0, 114263.0, 166252.0, 170430.0, 127652.0"
666715,"172264.0, 127698.0, 107517.0, 112615.0, 145637.0, 114726.0, 125247.0, 114263.0, 146060.0, 167442.0"
666720,"137455.0, 115556.0, 107923.0, 166626.0, 104657.0, 153263.0, 105968.0, 125247.0, 114263.0, 106910.0"
666738,"145637.0, 107037.0, 127652.0, 140246.0, 139318.0, 143622.0, 165392.0, 142213.0, 115251.0, 156578.0"
666743,"107249.0, 170586.0, 166626.0, 154749.0, 179744.0, 157507.0, 178107.0, 141325.0, 161638.0, 170332.0"
666749,"108461.0, 145637.0, 172637.0, 129645.0, 112694.0, 163038.0, 142213.0, 139128.0, 164687.0, 117386.0"
666755,"114263.0, 105049.0, 113665.0, 122842.0, 119817.0, 142679.0, 104657.0, 105968.0, 121803.0, 107611.0"
666764,"161638.0, 114263.0, 145637.0, 142213.0, 100234.0, 153263.0, 158378.0, 154701.0, 143156.0, 124003.0"
666766,"132786.0, 114263.0, 141325.0, 114263.0, 113665.0, 114726.0, 173445.0, 114263.0, 102114.0, 164687.0"
666771,"112694.0, 178404.0, 138024.0, 105968.0, 114263.0, 167541.0, 153263.0, 164687.0, 119563.0, 138830.0"
666776,"142213.0, 163038.0, 112905.0, 166626.0, 114263.0, 158378.0, 139128.0, 117386.0, 145637.0, 142679.0"
666784,"114726.0, 149151.0, 114726.0, 114263.0, 172457.0, 114726.0, 155103.0, 128741.0, 114726.0, 114263.0"
666785,"144218.0, 138502.0, 170332.0, 162878.0, 135430.0, 114263.0, 106186.0, 170430.0, 110536.0, 102114.0"
666799,"177888.0, 148036.0, 108461.0, 125368.0, 117386.0, 114263.0, 167541.0, 107517.0, 137455.0, 142213.0"
666800,"139809.0, 112836.0, 156723.0, 139809.0, 163895.0, 164092.0, 113683.0, 177168.0, 107018.0, 172457.0"
666805,"155582.0, 144871.0, 139128.0, 148942.0, 114263.0, 117386.0, 155103.0, 156578.0, 114726.0, 162621.0"
666813,"173377.0, 114263.0, 154932.0, 162878.0, 162621.0, 143596.0, 126326.0, 121803.0, 156578.0, 102151.0"
666819,"170332.0, 123556.0, 100619.0, 113665.0, 128741.0, 146159.0, 148458.0, 158378.0, 172602.0, 114263.0"
666831,"138830.0, 163038.0, 142213.0, 125072.0, 144871.0, 123484.0, 141224.0, 114726.0, 114726.0, 155730.0"
666838,"166242.0, 120708.0, 111171.0, 166242.0, 166242.0, 166626.0, 162878.0, 154932.0, 102128.0, 111171.0"
666840,"113471.0, 127652.0, 117435.0, 114263.0, 144871.0, 146841.0, 115842.0, 115842.0, 114263.0, 141325.0"
666849,"114263.0, 114263.0, 149151.0, 114726.0, 158378.0, 114263.0, 158378.0, 155103.0, 158378.0, 109615.0"
666854,"102151.0, 154932.0, 113665.0, 114263.0, 113665.0, 105968.0, 144619.0, 141325.0, 112694.0, 167442.0"
666864,"150804.0, 138024.0, 114263.0, 152470.0, 125247.0, 100619.0, 130931.0, 112615.0, 167541.0, 119817.0"
666872,"150780.0, 121803.0, 154932.0, 166626.0, 102522.0, 158378.0, 114263.0, 120912.0, 135606.0, 122668.0"
666875,"139318.0, 158378.0, 149151.0, 142213.0, 162621.0, 138830.0, 154932.0, 122668.0, 145637.0, 158378.0"
666887,"168062.0, 163038.0, 145637.0, 113665.0, 109615.0, 170332.0, 113665.0, 127652.0, 144619.0, 104657.0"
666895,"139128.0, 172457.0, 163038.0, 114263.0, 133815.0, 162621.0, 142213.0, 155103.0, 148942.0, 114726.0"
666910,"115380.0, 142213.0, 112905.0, 114726.0, 166626.0, 104657.0, 163038.0, 158378.0, 145637.0, 114726.0"
666919,"115380.0, 155582.0, 142213.0, 166626.0, 114263.0, 104657.0, 151019.0, 112905.0, 145637.0, 154932.0"
666922,"164687.0, 142213.0, 164687.0, 163038.0, 112615.0, 117386.0, 149455.0, 161638.0, 145637.0, 106059.0"
666933,"163038.0, 142213.0, 112905.0, 139128.0, 158378.0, 117386.0, 129645.0, 139128.0, 163258.0, 142213.0"
666935,"111171.0, 162878.0, 166242.0, 111171.0, 111171.0, 141325.0, 166242.0, 147745.0, 104657.0, 164687.0"
666943,"121479.0, 130931.0, 161223.0, 130931.0, 158208.0, 147487.0, 114263.0, 166626.0, 104657.0, 160273.0"
666954,"114726.0, 144871.0, 104859.0, 112305.0, 155103.0, 114263.0, 172457.0, 148942.0, 139128.0, 158378.0"
666956,"158378.0, 149151.0, 158378.0, 114726.0, 114263.0, 114263.0, 114263.0, 107037.0, 114263.0, 142213.0"
666972,"126326.0, 142213.0, 107517.0, 144871.0, 166626.0, 117994.0, 162878.0, 112905.0, 141325.0, 148036.0"
666977,"174549.0, 155730.0, 126326.0, 164687.0, 114263.0, 135430.0, 154932.0, 131831.0, 162878.0, 117435.0"
666982,"135069.0, 170332.0, 114263.0, 172457.0, 170332.0, 101355.0, 155566.0, 170332.0, 157056.0, 113522.0"
666996,"148942.0, 145637.0, 114726.0, 172264.0, 114263.0, 170332.0, 113522.0, 172602.0, 161638.0, 145637.0"
667019,"143914.0, 135606.0, 138580.0, 120708.0, 103903.0, 120481.0, 170332.0, 162878.0, 135430.0, 174549.0"
667028,"164695.0, 100619.0, 156638.0, 152783.0, 114263.0, 170332.0, 168062.0, 152470.0, 167541.0, 172457.0"
667035,"114486.0, 163258.0, 148942.0, 158208.0, 162878.0, 166086.0, 172457.0, 144871.0, 139128.0, 155103.0"
667043,"164687.0, 119817.0, 167541.0, 107018.0, 114726.0, 117386.0, 149151.0, 158378.0, 164687.0, 114263.0"
667053,"114726.0, 152470.0, 121479.0, 160273.0, 145637.0, 102128.0, 160188.0, 163038.0, 127652.0, 156578.0"
667055,"166626.0, 128043.0, 135677.0, 166626.0, 117994.0, 156578.0, 138502.0, 170332.0, 172457.0, 114263.0"
667061,"162621.0, 142213.0, 166242.0, 114263.0, 130931.0, 143156.0, 162621.0, 130931.0, 173264.0, 168509.0"
667068,"143156.0, 114263.0, 145637.0, 114263.0, 100234.0, 114263.0, 135430.0, 173445.0, 162878.0, 170332.0"
667070,"159276.0, 114263.0, 166242.0, 102114.0, 104910.0, 162878.0, 173445.0, 158378.0, 143156.0, 166242.0"
667084,"130314.0, 114263.0, 113683.0, 170332.0, 172457.0, 170332.0, 155103.0, 142213.0, 114263.0, 113522.0"
667087,"144772.0, 118320.0, 146545.0, 141224.0, 105968.0, 138907.0, 121479.0, 125368.0, 153263.0, 145637.0"
667098,"178404.0, 107838.0, 157314.0, 141325.0, 135430.0, 111171.0, 163258.0, 170332.0, 171976.0, 155103.0"
667100,"128741.0, 112615.0, 172503.0, 149455.0, 104018.0, 113665.0, 127616.0, 178013.0, 146545.0, 115556.0"
667107,"114263.0, 114726.0, 114263.0, 155103.0, 149151.0, 158378.0, 158378.0, 158378.0, 114263.0, 106876.0"
667112,"138024.0, 114263.0, 164687.0, 117386.0, 100234.0, 149455.0, 125247.0, 114263.0, 133525.0, 168509.0"
667118,"149151.0, 158378.0, 114726.0, 158378.0, 114263.0, 114263.0, 155103.0, 114263.0, 107037.0, 114263.0"
667121,"166626.0, 100013.0, 114726.0, 114726.0, 153263.0, 114263.0, 107517.0, 149151.0, 168200.0, 111171.0"
667132,"153263.0, 114263.0, 107923.0, 108461.0, 168200.0, 167541.0, 167541.0, 142213.0, 121479.0, 100234.0"
667136,"142213.0, 163038.0, 112905.0, 166626.0, 114263.0, 158378.0, 139128.0, 117386.0, 145637.0, 142679.0"
667140,"132786.0, 129645.0, 139987.0, 128741.0, 139809.0, 172457.0, 170332.0, 120708.0, 112836.0, 114263.0"
667155,"117994.0, 172434.0, 162522.0, 172457.0, 121868.0, 177888.0, 170332.0, 114263.0, 155566.0, 170829.0"
667160,"150177.0, 122668.0, 154932.0, 125072.0, 104657.0, 111171.0, 148942.0, 107037.0, 122668.0, 158378.0"
667173,"114263.0, 114726.0, 114263.0, 155103.0, 149151.0, 158378.0, 158378.0, 158378.0, 114263.0, 106876.0"
667175,"166626.0, 114263.0, 164687.0, 142213.0, 156578.0, 117386.0, 114263.0, 114726.0, 127652.0, 162641.0"
667182,"128741.0, 114263.0, 172457.0, 155103.0, 114726.0, 144871.0, 148942.0, 114726.0, 139128.0, 114726.0"
667187,"138024.0, 150177.0, 120912.0, 177168.0, 168260.0, 167541.0, 149233.0, 107923.0, 153263.0, 114263.0"
667192,"138856.0, 157314.0, 114263.0, 177168.0, 160188.0, 139128.0, 129937.0, 116315.0, 142544.0, 161638.0"
667195,"114263.0, 166626.0, 155103.0, 172457.0, 144871.0, 148942.0, 139128.0, 114726.0, 158378.0, 141325.0"
667208,"107249.0, 129210.0, 126326.0, 113665.0, 173445.0, 160273.0, 119817.0, 114726.0, 164687.0, 158174.0"
667213,"125069.0, 114263.0, 114263.0, 166626.0, 141224.0, 138024.0, 163258.0, 145637.0, 119817.0, 125247.0"
667219,"172457.0, 170332.0, 114263.0, 155566.0, 113522.0, 101355.0, 114726.0, 170332.0, 170332.0, 115556.0"
667223,"166626.0, 164687.0, 142213.0, 117386.0, 114263.0, 114726.0, 162641.0, 106059.0, 114263.0, 163038.0"
667225,"138024.0, 122842.0, 122842.0, 179566.0, 117280.0, 135606.0, 113665.0, 107037.0, 149455.0, 121479.0"
667234,"164695.0, 164687.0, 124003.0, 115251.0, 142213.0, 107923.0, 142213.0, 145637.0, 166626.0, 179131.0"
667238,"114263.0, 148036.0, 142213.0, 107517.0, 163038.0, 155103.0, 167541.0, 114263.0, 153263.0, 172457.0"
667244,"129645.0, 153263.0, 107517.0, 111171.0, 114726.0, 114726.0, 111171.0, 111171.0, 167541.0, 105968.0"
667245,"160188.0, 114263.0, 158378.0, 172602.0, 170332.0, 163514.0, 138830.0, 138907.0, 144871.0, 163038.0"
667251,"132786.0, 127179.0, 130106.0, 149455.0, 129133.0, 171961.0, 135606.0, 112615.0, 148036.0, 164687.0"
667259,"109659.0, 123373.0, 124003.0, 174549.0, 114263.0, 162878.0, 135430.0, 120481.0, 134396.0, 120912.0"
667270,"114263.0, 145637.0, 168200.0, 153263.0, 115556.0, 135430.0, 172503.0, 169517.0, 170430.0, 111171.0"
667282,"115380.0, 100234.0, 117386.0, 138024.0, 114263.0, 114263.0, 142213.0, 164687.0, 164687.0, 114263.0"
667287,"106910.0, 166398.0, 105951.0, 135069.0, 119632.0, 170332.0, 114263.0, 172457.0, 114263.0, 114263.0"
667291,"148942.0, 154932.0, 111171.0, 122668.0, 162878.0, 114263.0, 155241.0, 121803.0, 144871.0, 122668.0"
667295,"134415.0, 144871.0, 139128.0, 148942.0, 155103.0, 172457.0, 114726.0, 158378.0, 114263.0, 172457.0"
667301,"168260.0, 166849.0, 172264.0, 148036.0, 155241.0, 121479.0, 130457.0, 108701.0, 153263.0, 122842.0"
667308,"108528.0, 113594.0, 158378.0, 172457.0, 145637.0, 158378.0, 121479.0, 170332.0, 139318.0, 142213.0"
667310,"115842.0, 130077.0, 150177.0, 114263.0, 109615.0, 112905.0, 114263.0, 134396.0, 114263.0, 117435.0"
667317,"149151.0, 158378.0, 114726.0, 158378.0, 114263.0, 114263.0, 155103.0, 114263.0, 107037.0, 114263.0"
667324,"157507.0, 130931.0, 141325.0, 178013.0, 144069.0, 113565.0, 142213.0, 106876.0, 168200.0, 126326.0"
667325,"147696.0, 170332.0, 114263.0, 140810.0, 128741.0, 115556.0, 170332.0, 172457.0, 120912.0, 128741.0"
