id,average_cost_for_two,book_url,cuisines,currency,establishment_types__establishment_type__id,establishment_types__establishment_type__name,featured_image,has_online_delivery,has_table_booking,include_bogo_offers,is_book_form_web_view,is_delivering_now,is_table_reservation_supported,is_zomato_book_res,location__address,location__city,location__city_id,location__country_id,location__latitude,location__locality,location__locality_verbose,location__longitude,location__zipcode,medio_provider,mezzo_provider,name,offers,opentable_support,price_range,switch_to_order_menu,thumb,user_rating__custom_rating_text,user_rating__custom_rating_text_background,user_rating__rating_text,user_rating__rating_tool_tip,user_rating__votes,zomato_events,Zomato_user_rating
3359,1200,,"Hyderabadi, North Indian",Rs.,16,Casual Dining,,1,0,TRUE,0,0,0,0,"C21/1-35, Vidyapeeth Road, Lajpat Nagar Colony, Lohamandi, Chetganj, Varanasi",Varanasi,39,1,25.32422077,Chetganj,"Chetganj, Varanasi",82.99288753,,,OTHER,Kareems,[],0,4,0,,,,Good,,114,,
11406,25,,"Cafe, Bakery, French",£,31,Bakery,https://b.zmtcdn.com/data/res_imagery/6100223_CHAIN_3aecd6279d768e133f506c97bb509990.jpg,0,0,TRUE,0,0,0,0,"Jubilee Place, Canary Wharf, London E14 5NY",London,61,215,51.502953,"Bank Street, Canary Wharf","Bank Street, Canary Wharf, London",-0.018154,E14 5NY,,OTHER,Le Pain Quotidien,[],0,2,0,https://b.zmtcdn.com/data/res_imagery/6100223_CHAIN_3aecd6279d768e133f506c97bb509990.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,17,,
19243,20,,"Fast Food, Fish and Chips",NZ$,21,Quick Bites,,0,0,TRUE,0,0,0,0,"138 Molesworth Street, Thorndon, Wellington City",Wellington City,71,148,-41.27455022,Thorndon,"Thorndon, Wellington City",174.7780482,,,OTHER,Star Fish,[],0,1,0,,,,Good,,16,,
10597,45,,"Mediterranean, Turkish",£,5,Lounge,,0,0,TRUE,0,0,0,0,"298 Nether Street, Finchley London N3 1RJ",London,61,215,51.601774,"Nether Street, Finchley","Nether Street, Finchley, London",-0.193433,N3 1RJ,,OTHER,Ahir Lorenzo's,[],0,3,0,,,,Average,,5,,
16225,400,,French,R$,18,Fine Dining,,0,0,TRUE,0,0,0,0,"Grand Hyatt Hotel, Avenida das Nações Unidas, 13301, Itaim Bibi, São Paulo",São Paulo,67,30,-23.616712,"Grand Hyatt Hotel, Itaim Bibi","Grand Hyatt Hotel, Itaim Bibi, São Paulo",-46.698231,,,OTHER,Eau French Grill - Grand Hyatt Hotel,[],0,4,0,,,,Good,,1,,
29992,15,,"Desserts, Bakery",$,23,Dessert Parlour,https://b.zmtcdn.com/data/res_imagery/8911210_RESTAURANT_08b6513a857e88ec8bc6c3f7f3d20209_c.jpg,0,0,TRUE,0,0,0,0,"2417 Yonge Street, Toronto M4P 2E7",Toronto,89,37,43.710525,"Yonge Street, Yonge & Eglinton","Yonge Street, Yonge & Eglinton, Toronto",-79.398812,M4P 2E7,,OTHER,The Cupcake Shoppe,[],0,1,0,https://b.zmtcdn.com/data/res_imagery/8911210_RESTAURANT_08b6513a857e88ec8bc6c3f7f3d20209_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Average,,51,,
25040,18000,,Italian,$,16,Casual Dining,https://b.zmtcdn.com/data/res_imagery/8300066_RESTAURANT_c7b6e29a1507b3093a7c69fcda7ac166_c.jpg,0,0,TRUE,0,0,0,0,"Av. Dublé Almeyda 2435, Ñuñoa, Santiago",Santiago,83,42,-33.455524,Ñuñoa,"Ñuñoa, Santiago",-70.606176,,,OTHER,Golfo Di Nápoli,[],0,2,0,https://b.zmtcdn.com/data/res_imagery/8300066_RESTAURANT_c7b6e29a1507b3093a7c69fcda7ac166_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Excellent,,1125,,
7735,170,,"Cafe, Bakery",AED,31,Bakery,https://b.zmtcdn.com/data/res_imagery/5700454_RESTAURANT_OBP6.jpg,0,0,TRUE,0,0,0,0,"Le Royal Meridien, Khalifa Street, Al Markaziya, Abu Dhabi",Abu Dhabi,57,214,24.49605255,"Le Royal Meridien, Al Markaziya","Le Royal Meridien, Al Markaziya, Abu Dhabi",54.36548028,,,OTHER,whEAT - Le Royal Meridien,[],0,4,0,https://b.zmtcdn.com/data/res_imagery/5700454_RESTAURANT_OBP6.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,37,,
6060,40,,"Middle Eastern, Fast Food",$,21,Quick Bites,,0,0,TRUE,0,0,0,0,"2 Bayfront Avenue, #01-87 Marina Bay Sands, Dummy, Singapore 018972",Singapore,52,184,1.282438113,"Bayfront Avenue, Downtown Core","Bayfront Avenue, Downtown Core, Singapore",103.8581761,18972,,OTHER,Pita Pan,[],0,3,0,,,,Average,,5,,
11054,75,https://www.zomato.com/london/hawksmoor-seven-dials-covent-garden/book?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Steak, British",£,18,Fine Dining,,0,1,TRUE,0,0,1,0,"11 Langley Street, Covent Garden, London WC2H 9JG",London,61,215,51.513428,"Langley Street, Covent Garden","Langley Street, Covent Garden, London",-0.125721,WC2H 9JG,,BOOKATABLE,Hawksmoor Seven Dials,[],0,4,0,,,,Excellent,,348,,
25626,300,,"Desserts, Cafe",Kč,1,Café,https://b.zmtcdn.com/data/res_imagery/16521743_RESTAURANT_c3f928a62016ba8f41744d42cb6e0a76.jpg,0,0,TRUE,0,0,0,0,"Tylovo náměstí 2, Vinohrady, Praha 2",Praha 2,84,54,50.074318,Vinohrady,"Vinohrady, Praha 2",14.432136,,,OTHER,IF Café,[],0,2,0,https://b.zmtcdn.com/data/res_imagery/16521743_RESTAURANT_c3f928a62016ba8f41744d42cb6e0a76.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Excellent,,71,,
10803,55,,Italian,£,7,Bar,https://b.zmtcdn.com/data/res_imagery/6116778_RESTAURANT_d2d1aca032df23904c2ff4e62099b684_c.jpg,0,0,TRUE,0,0,0,0,"8 Gillingham Street, Victoria, London SW1V 1HJ",London,61,215,51.494073,Victoria,Victoria,-0.141208,SW1V 1HJ,,OTHER,Tozi,[],0,3,0,https://b.zmtcdn.com/data/res_imagery/6116778_RESTAURANT_d2d1aca032df23904c2ff4e62099b684_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,52,,
26449,250,,"Desserts, Cafe",Kč,23,Dessert Parlour,https://b.zmtcdn.com/data/res_imagery/16510068_CHAIN_fc39f9aad784c0d35c57fb842fb8e1f3.jpg,0,0,TRUE,0,0,0,0,"Nádražní 32, Smíchov, Praha 5",Praha 5,84,54,50.061728,Smíchov,"Smíchov, Praha 5",14.409512,,,OTHER,Cukrárna Hájek & Hájková,[],0,2,0,https://b.zmtcdn.com/data/res_imagery/16510068_CHAIN_fc39f9aad784c0d35c57fb842fb8e1f3.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,11,,
15795,100,,"Coffee and Tea, Cafe",R$,1,Café,,0,0,TRUE,0,0,0,0,"Shopping Morumbi - Piso Superior, Avenida Roque Petroni Júnior, 1089, Santo Amaro, São Paulo",São Paulo,67,30,-23.622925,"Shopping Morumbi, Santo Amaro","Shopping Morumbi, Santo Amaro, São Paulo",-46.698574,,,OTHER,The Gourmet Tea,[],0,4,0,,,,Not rated,,1,,
24950,18500,,Bar Food,$,7,Bar,,0,0,TRUE,0,0,0,0,"Av. Vitacura 7235, Vitacura, Santiago",Santiago,83,42,-33.386272,Vitacura,"Vitacura, Santiago",-70.563577,,,OTHER,Teclados,[],0,2,0,,,,Average,,131,,
3704,700,,"North Indian, Chinese",Rs.,16,Casual Dining,,1,0,TRUE,0,1,0,0,"Munna Chowk, Kankarbagh, Patna",Patna,40,1,25.59925116,Kankarbagh,"Kankarbagh, Patna",85.16468458,800020,,OTHER,Orange Inn,[],0,2,0,,,,Average,,18,,
7987,1000,,"Cafe, Healthy Food",LKR,1,Café,https://b.zmtcdn.com/data/res_imagery/5801350_CHAIN_d561b37651aeaf8286819d3694cee0c2.png,0,0,TRUE,0,0,0,0,"42, Dutugemunu Street, Kohuwala, Nugegoda, Colombo",Colombo,58,191,6.872373291,"Nugegoda, Colombo","Nugegoda, Colombo, Colombo",79.87451982,,,OTHER,Eat Right,[],0,2,0,https://b.zmtcdn.com/data/res_imagery/5801350_CHAIN_d561b37651aeaf8286819d3694cee0c2.png?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Average,,16,,
24607,30,,"Drinks Only, Beverages",€,272,Cocktail Bar,,0,0,TRUE,0,0,0,0,"Cais Rocha Conde de Óbidos, Edifico LACS, Rooftop, Santos, Lisboa",Lisboa,82,164,38.70316324,Santos,"Santos, Lisboa",-9.162169509,,,OTHER,Zazah GoodView,[],0,3,0,,,,Good,,8,,
10474,10,,"Ice Cream, Cafe, Desserts",£,4,Kiosk,,0,0,TRUE,0,0,0,0,"First Floor, Westfield Shopping Centre, Ariel Way, White City, London W12 7GF",London,61,215,51.505686,White City,White City,-0.218603,W12 7GF,,OTHER,Zaza,[],0,1,0,,,,Average,,2,,
21549,120,,Fast Food,R,21,Quick Bites,https://b.zmtcdn.com/data/res_imagery/75529_RESTAURANT_acb0b48406bb72496dd856e296df14e0.jpg,0,0,TRUE,0,0,0,0,"Highveld Park Shopping Centre, Corner of John Vorster and Logan Road, Highveld, Centurion",Pretoria,75,189,-25.875908,"Highveld Shopping Centre, Highveld","Highveld Shopping Centre, Highveld, Pretoria",28.198082,,,OTHER,Poor Guys,[],0,2,0,https://b.zmtcdn.com/data/res_imagery/75529_RESTAURANT_acb0b48406bb72496dd856e296df14e0.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,33,,
19795,90,,"Contemporary, Italian",R$,16,Casual Dining,,0,0,TRUE,0,0,0,0,"Rua Correia Dutra, 75, Flamengo, Rio de Janeiro",Rio de Janeiro,73,30,-22.92766667,Flamengo,"Flamengo, Rio de Janeiro",-43.17666667,,,OTHER,Carmelo,[],0,3,0,,,,Very Good,,8,,
20527,200000,,"Sushi, Japanese",IDR,16,Casual Dining,https://b.zmtcdn.com/data/pictures/chains/5/18530405/b385bf9742d4e7e10023456f3f0abb4d.jpg,0,0,TRUE,0,0,0,0,"Ruko Garden House, Blok B 21, Pantai Indah Kapuk, Jakarta Pantai Indah Kapuk",Jakarta,74,94,-6.110864252,"Ruko Garden House, Pantai Indah Kapuk","Ruko Garden House, Pantai Indah Kapuk, Jakarta",106.7377138,,,OTHER,Kintaro Sushi,[],0,3,0,https://b.zmtcdn.com/data/pictures/chains/5/18530405/b385bf9742d4e7e10023456f3f0abb4d.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Excellent,,1339,,
10835,50,,"Mediterranean, British",£,7,Bar,,0,0,TRUE,0,0,0,0,"77 Walton Street, South Kensington, London SW3 2HT",London,61,215,51.494996,South Kensington,South Kensington,-0.166648,SW3 2HT,,OTHER,Jak's,[],0,3,0,,,,Very Good,,73,,
23432,25,,Bakery,R$,23,Dessert Parlour,,0,0,TRUE,0,0,0,0,"Avenida Protásio Alves, 1769, Petrópolis, Porto Alegre",Porto Alegre,81,30,-30.042,Petrópolis,"Petrópolis, Porto Alegre",-51.19083333,,,OTHER,Sonho Meu,[],0,1,0,,,,Not rated,,0,,
30631,85,,Italian,NZ$,18,Fine Dining,,0,0,TRUE,0,0,0,0,"119 Farrington Avenue, Bishopdale, Christchurch",Christchurch,90,148,-43.48840833,Bishopdale,"Bishopdale, Christchurch",172.5934917,,,OTHER,Little Italy,[],0,4,0,,,,Average,,15,,
10023,35,,Döner,TL,21,Quick Bites,,0,0,TRUE,0,0,0,0,"Meşrutiyet Mahallesi, Karanfil Sokak, No 29, Çankaya, Ankara",Ankara,60,208,39.9179,Kızılay,"Kızılay, Ankara",32.85499167,,,OTHER,Hosta Piknik,[],0,2,0,,,,Average,,50,,
24311,20,,"Finger Food, Cafe, Tapas",€,21,Quick Bites,https://b.zmtcdn.com/data/res_imagery/8202199_RESTAURANT_65fb1eb2eca3458f8064e81e4f703503_c.jpg,0,0,TRUE,0,0,0,0,"Largo Intendente Pina Manique, 28, Mouraria, Lisboa",Lisboa,82,164,38.72110822,Mouraria,"Mouraria, Lisboa",-9.134816676,,,OTHER,O das Joanas,[],0,2,0,https://b.zmtcdn.com/data/res_imagery/8202199_RESTAURANT_65fb1eb2eca3458f8064e81e4f703503_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,195,,
27586,25000,,"Asian, Chinese, Japanese, Thai",LBP,21,Quick Bites,https://b.zmtcdn.com/data/pictures/chains/8/18609058/27fa30f2a40a90b5ea38ca096ae6ea96.jpg,1,0,TRUE,0,0,0,0,"Food District, Jeanne D'arc Street, Facing Books and Pens, Hamra, Beirut District",Beirut District,86,112,33.8987424,"Food District, Hamra","Food District, Hamra, Beirut District",35.48161939,,,OTHER,City Wok,[],0,2,0,https://b.zmtcdn.com/data/pictures/chains/8/18609058/27fa30f2a40a90b5ea38ca096ae6ea96.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,255,,
5028,50,,"Bakery, Desserts",AED,31,Bakery,https://b.zmtcdn.com/data/pictures/chains/7/203197/bc8dede5e06e369650aee6b24e27efd6.jpg,1,0,TRUE,0,1,0,0,"Opposite NMC Hospital, Al Nahda, Dubai",Dubai,51,214,25.29093391,Al Nahda,"Al Nahda, Dubai",55.36801692,0,,OTHER,Mister Baker,[],0,2,0,https://b.zmtcdn.com/data/pictures/chains/7/203197/bc8dede5e06e369650aee6b24e27efd6.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,306,,
19302,40,,"Bakery, Desserts, Coffee and Tea",NZ$,31,Bakery,https://b.zmtcdn.com/data/res_imagery/7101694_RESTAURANT_73aa3fc3d391a49a6a6d7657a7ca42d5_c.jpg,0,0,TRUE,0,0,0,0,"3/149 Karori Road, Karori, Wellington City",Wellington City,71,148,-41.282495,Karori,"Karori, Wellington City",174.745835,,,OTHER,Sweet Bakery & Cakery,[],0,2,0,https://b.zmtcdn.com/data/res_imagery/7101694_RESTAURANT_73aa3fc3d391a49a6a6d7657a7ca42d5_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,21,,
13861,300,,"Grill, German",R,6,Pub,https://b.zmtcdn.com/data/res_imagery/6401379_RESTAURANT_2c6564796f7937c5ab5461e8c7cfdc17.jpg,0,0,TRUE,0,0,0,0,"223 Long Street, CBD, Cape Town 8001",Cape Town,64,189,-33.92551167,CBD,"CBD, Cape Town",18.41593612,8001,,OTHER,Beerhouse on Long,[],0,4,0,https://b.zmtcdn.com/data/res_imagery/6401379_RESTAURANT_2c6564796f7937c5ab5461e8c7cfdc17.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,310,,
11318,20,,"Cafe, Desserts, Bakery",£,23,Dessert Parlour,https://b.zmtcdn.com/data/res_imagery/6104229_RESTAURANT_a82fee077756f46c53c0f1a0ab43dd86.jpg,0,0,TRUE,0,0,0,0,"12 Connaught Street, Marble Arch, London W2 2AF",London,61,215,51.5146941,"Connaught Street, Marble Arch","Connaught Street, Marble Arch, London",-0.1652732,W2 2AF,,OTHER,Cocomaya,[],0,2,0,https://b.zmtcdn.com/data/res_imagery/6104229_RESTAURANT_a82fee077756f46c53c0f1a0ab43dd86.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,15,,
29721,30,,"Japanese, Malaysian, Asian",$,20,Food Court,https://b.zmtcdn.com/data/res_imagery/8908444_RESTAURANT_f8beed6278b592f0925ba8b4458fef02_c.jpg,0,0,TRUE,0,0,0,0,"The Shops At Aura, 384 Yonge Street, The PATH, Toronto M5B 1S8",Toronto,89,37,43.659271,"Yonge Street, Downtown Yonge","Yonge Street, Downtown Yonge, Toronto",-79.382309,M5B 1S8,,OTHER,Kaiju,[],0,2,0,https://b.zmtcdn.com/data/res_imagery/8908444_RESTAURANT_f8beed6278b592f0925ba8b4458fef02_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,41,,
8061,1500,,"Chinese, Sri Lankan",LKR,7,Bar,https://b.zmtcdn.com/data/res_imagery/5801608_CHAIN_1083733f2f383f551f88783b23a91385_c.jpg,0,0,TRUE,0,0,0,0,"88, Kirula Road, Havelock Town, Colombo 05",Colombo,58,191,6.89221143,"Havelock Town, Colombo 05","Havelock Town, Colombo 05, Colombo",79.87170953,,,OTHER,Randoli Sports Club and Restaurant,[],0,2,0,https://b.zmtcdn.com/data/res_imagery/5801608_CHAIN_1083733f2f383f551f88783b23a91385_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,8,,
31787,150,,Indian,AED,16,Casual Dining,https://b.zmtcdn.com/data/res_imagery/16526843_RESTAURANT_4dd1d2315a2ee5a4dc9022617a6b3523_c.jpg,0,0,TRUE,0,0,0,0,"First Floor, Body and Soul Health Club Building, Next to Gulf Medical University, Behind Sheikh Khalifa Hospital, Al Jurf, Ajman",Ajman,92,214,25.41739995,Al Jurf,"Al Jurf, Ajman",55.49926043,,,OTHER,The Terrace,[],0,3,0,https://b.zmtcdn.com/data/res_imagery/16526843_RESTAURANT_4dd1d2315a2ee5a4dc9022617a6b3523_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,35,,
6917,80,,"Bakery, Desserts",AED,31,Bakery,https://b.zmtcdn.com/data/pictures/0/5604370/59a2d1eb4e10b8072031cddc1ae509eb.jpg,0,0,TRUE,0,0,0,0,"Opposite Carrefour, Al Nahda Street, Sharjah",Sharjah,56,214,25.30032815,Al Nahda,"Al Nahda, Sharjah",55.37144143,,,OTHER,Amma's Pastries,[],0,3,0,https://b.zmtcdn.com/data/pictures/0/5604370/59a2d1eb4e10b8072031cddc1ae509eb.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,17,,
17363,30,,British,£,6,Pub,,0,0,TRUE,0,0,0,0,"125-127 Sherlock Street, City Centre, Birmingham B5 6LS",Birmingham,69,215,52.47666,City Centre,"City Centre, Birmingham",-1.903535,B5 6LS,,OTHER,Cobs Bar,[],0,2,0,,,,Average,,0,,
17857,20,,Coffee and Tea,NZ$,4,Kiosk,http://b.zmtcdn.com/data/pictures/6/7005806/b299cba5e51e6ab146463d74608765e8.jpg,0,0,TRUE,0,0,0,0,"3 Sunnybrae Road, Hillcrest, Auckland",Auckland,70,148,-36.79124169,Hillcrest,"Hillcrest, Auckland",174.7472983,,,OTHER,Jitta'z Drive Thru Coffee,[],0,1,0,https://b.zmtcdn.com/data/pictures/6/7005806/b299cba5e51e6ab146463d74608765e8.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Not rated,,3,,
12914,3500,,Finger Food,P,5,Lounge,,0,0,TRUE,0,0,0,0,"Hotel Jen Manila, 3001 Roxas Boulevard, Buendia, Pasay City",Pasay City,63,162,14.55848753,"Hotel Jen Manila, Buendia, Pasay City","Hotel Jen Manila, Buendia, Pasay City, Pasay City",120.9880124,,,OTHER,Lobby Lounge - Hotel Jen Manila,[],0,4,0,,,,Average,,2,,
29452,60,,"Grill, Seafood, Italian, Canadian",$,7,Bar,https://b.zmtcdn.com/data/res_imagery/8904893_RESTAURANT_c03e935d25487050b489ada094f72fc1_c.jpg,0,0,TRUE,0,0,0,0,"577 College Street, Toronto M6G",Toronto,89,37,43.65549167,"College Street, Little Italy","College Street, Little Italy, Toronto",-79.41315556,M6G,,OTHER,Sidecar,[],0,3,0,https://b.zmtcdn.com/data/res_imagery/8904893_RESTAURANT_c03e935d25487050b489ada094f72fc1_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,153,,
23520,25,,"Desserts, Juices, Healthy Food, Finger Food",€,1,Café,https://b.zmtcdn.com/data/pictures/3/18821203/50b5d6109547d5e96c50face88090288.jpeg,0,0,TRUE,0,0,0,0,"Rua dos Bacalhoeiros, 111, Sé, Lisboa",Lisboa,82,164,38.709104,Sé,"Sé, Lisboa",-9.134005,,,OTHER,Basílio Lisboa,[],0,3,0,https://b.zmtcdn.com/data/pictures/3/18821203/50b5d6109547d5e96c50face88090288.jpeg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,NEW,#89959B,Very Good,This restaurant is newly opened. The rating will appear once the restaurant completes 60 days in operation.,36,,
17856,15,,"Ice Cream, Desserts",NZ$,4,Kiosk,https://b.zmtcdn.com/data/pictures/8/7004348/8babf30d25ae4033b6bf805f98667001.jpg,0,0,TRUE,0,0,0,0,"Westfield Manukau City, Corner of Great South Road and Manukau Station Road, Manukau, Auckland 2104",Auckland,70,148,-36.99184897,"Westfield Manukau City, Manukau","Westfield Manukau City, Manukau, Auckland",174.8820931,2104,,OTHER,Super Whip,[],0,1,0,https://b.zmtcdn.com/data/pictures/8/7004348/8babf30d25ae4033b6bf805f98667001.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Not rated,,1,,
29202,0,,"Taiwanese, Japanese",$,1,Café,,0,0,TRUE,0,0,0,0,"10 Ravel Road Unit 1-2, Toronto M2H 1S8",Toronto,89,37,43.790592,"Ravel Road, North York","Ravel Road, North York, Toronto",-79.365934,M2H 1S8,,OTHER,Petit Potato,[],0,1,0,,,,Average,,19,,
1411,500,,"Burger, Chinese, Rolls",Rs.,21,Quick Bites,,1,0,TRUE,0,0,0,0,"D-502, Opp.J. Lal Patrol Pump Kamla Nagar, Agra",Agra,34,1,27.21470944,Kamla Nagar,"Kamla Nagar, Agra",78.02243236,,,OTHER,What The Food,[],0,2,0,,,,Average,,76,,
29742,25,,Thai,$,20,Food Court,https://b.zmtcdn.com/data/res_imagery/8903701_RESTAURANT_01dfbc727aae83a4ff2cef1de3ae4943.jpg,0,0,TRUE,0,0,0,0,"Eaton Centre, Urban Eatery, 220 Yonge Street, Toronto M5B 2L9",Toronto,89,37,43.653612,"Yonge Street, Downtown Yonge","Yonge Street, Downtown Yonge, Toronto",-79.38006,M5B 2L9,,OTHER,Ruby Thai,[],0,1,0,https://b.zmtcdn.com/data/res_imagery/8903701_RESTAURANT_01dfbc727aae83a4ff2cef1de3ae4943.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Poor,,20,,
28455,70,,"European, Italian",MYR,16,Casual Dining,https://b.zmtcdn.com/data/res_imagery/18197167_RESTAURANT_9c1c60796d722b4b0e24f980a7df1ddb.jpg,0,0,TRUE,0,0,0,0,"G.01, Avantas Residences, Jalan Klang Lama, Taman Shanghai, Taman Desa, Kuala Lumpur 58100",Kuala Lumpur,88,123,3.100103251,Taman Desa,"Taman Desa, Kuala Lumpur",101.6764377,58100,,OTHER,Littlepeople Cafe,[],0,4,0,https://b.zmtcdn.com/data/res_imagery/18197167_RESTAURANT_9c1c60796d722b4b0e24f980a7df1ddb.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,18,,
28443,205,,Thai,MYR,16,Casual Dining,https://b.zmtcdn.com/data/res_imagery/18186627_RESTAURANT_bbc6d8467e033338a4819d4671acdc71.jpg,0,0,TRUE,0,0,0,0,"4.17B, Fourth Level, Suria KLCC, Kuala Lumpur City Center, Kuala Lumpur 50088",Kuala Lumpur,88,123,3.157605436,Suria KLCC,"Suria KLCC, Kuala Lumpur",101.7116196,50088,,OTHER,Imperial Chakri Palace,[],0,4,0,https://b.zmtcdn.com/data/res_imagery/18186627_RESTAURANT_bbc6d8467e033338a4819d4671acdc71.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,31,,
23793,15,,"Drinks Only, Finger Food",€,6,Pub,https://b.zmtcdn.com/data/res_imagery/8209569_RESTAURANT_bfb67251333f7b99eb4453a9bb3e661f.jpg,0,0,TRUE,0,0,0,0,"Rua João Saraiva, 13, Alvalade, Lisboa",Lisboa,82,164,38.75641809,Alvalade,"Alvalade, Lisboa",-9.142733216,,,OTHER,Zeitnot,[],0,2,0,https://b.zmtcdn.com/data/res_imagery/8209569_RESTAURANT_bfb67251333f7b99eb4453a9bb3e661f.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,138,,
20940,150000,,"Cafe, Desserts",IDR,23,Dessert Parlour,https://b.zmtcdn.com/data/res_imagery/18218607_RESTAURANT_282c28334cb243d3ce5a019c18708cdf.jpg?output-format=webp,0,0,TRUE,0,0,0,0,"Gandaria City, Lantai 1, Jl. Sultan Iskandar Muda, Gandaria, Jakarta",Jakarta,74,94,-6.244617533,"Gandaria City Mall, Gandaria","Gandaria City Mall, Gandaria, Jakarta",106.7832208,,,OTHER,North Pole Cafe,[],0,3,0,https://b.zmtcdn.com/data/res_imagery/18218607_RESTAURANT_282c28334cb243d3ce5a019c18708cdf.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,215,,
6813,60,,"Desserts, Bakery",AED,23,Dessert Parlour,https://b.zmtcdn.com/data/res_imagery/5600405_RESTAURANT_1e60816be36a06eb39df766445ec572f_c.jpg,0,0,TRUE,0,0,0,0,"Ground Level, Bukhatir Building, Buhairah Corniche, Al Majaz 1, Al Majaz, Sharjah",Sharjah,56,214,25.33364698,Al Majaz,"Al Majaz, Sharjah",55.37572827,0,,OTHER,Roche,[],0,3,0,https://b.zmtcdn.com/data/res_imagery/5600405_RESTAURANT_1e60816be36a06eb39df766445ec572f_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,67,,
10814,50,https://www.zomato.com/london/worlds-end-market-chelsea/book?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"British, Seafood",£,7,Bar,https://b.zmtcdn.com/data/res_imagery/6119450_RESTAURANT_1a509f26fb4a74676540e61d8281bc8c_c.JPG,0,1,TRUE,0,0,0,0,"459 Kings Road, Chelsea, London SW10 0LR",London,61,215,51.48266,Chelsea,Chelsea,-0.177979,SW10 0LR,,QUANDOO,The World's End Market,[],0,3,0,https://b.zmtcdn.com/data/res_imagery/6119450_RESTAURANT_1a509f26fb4a74676540e61d8281bc8c_c.JPG?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,33,,
21872,30,,British,£,6,Pub,http://b.zmtcdn.com/data/res_imagery/7600810_RESTAURANT_67b8bbaebe2e81a48e955940e9107f87.jpg,0,0,TRUE,0,0,0,0,"266 Canongate, Royal Mile, Old Town, Edinburgh EH8 8AA",Edinburgh,76,215,55.95061944,Old Town,"Old Town, Edinburgh",-3.183502778,EH8 8AA,,OTHER,The White Horse Bar,[],0,3,0,https://b.zmtcdn.com/data/res_imagery/7600810_RESTAURANT_67b8bbaebe2e81a48e955940e9107f87.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Average,,4,,
